ensembl,gene_exp,Affinity,Class,disease_score,disgenet_score,pathways,kinaseness
ENSP00000335006,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000433816,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000326718,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000371872,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000386141,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000372649,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000397968,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000276692,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000454370,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000343126,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000325076,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000319796,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000352233,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000368989,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000468007,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000326225,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000452549,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000454268,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000468367,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000473411,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000325065,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000369129,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000426033,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000480558,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000478425,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000395244,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000396085,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000382670,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000327724,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000304783,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000380310,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000278222,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000289749,-1.0,0.0,0.0,0.0,0.0,['hsa04350'],1.0
ENSP00000378897,-1.0,0.0,0.0,0.0,0.0,"['hsa00600', 'hsa04071']",1.0
ENSP00000415139,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000398526,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000381542,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000310117,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000474135,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000377171,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000450614,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000297001,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000483965,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000359444,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000328934,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000474840,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000228945,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000347965,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000466070,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000334798,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000341762,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000329210,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000307159,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000254072,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000364076,-1.0,0.0,0.0,0.0,0.0,"['hsa04145', 'hsa04514', 'hsa04612', 'hsa04640', 'hsa04658', 'hsa04659', 'hsa04672']",1.0
ENSP00000299638,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000373620,-1.0,0.0,0.0,0.0,0.0,['hsa03018'],1.0
ENSP00000485226,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000383223,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000435416,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000384331,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000479794,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000334276,-1.0,0.0,0.0,0.0,0.0,"['hsa00040', 'hsa00053', 'hsa00140', 'hsa00830', 'hsa00860', 'hsa00980', 'hsa00982', 'hsa00983']",1.0
ENSP00000357480,-1.0,0.0,0.0,0.0,0.0,['hsa00900'],1.0
ENSP00000478289,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000344129,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000366637,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000248879,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000417050,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000387523,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000379898,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000354723,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000471635,-1.0,0.0,0.0,0.0,0.0,['hsa04530'],1.0
ENSP00000326301,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000335024,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000342836,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000367139,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000327525,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000402457,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000323455,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000359100,-1.0,0.0,0.0,0.0,0.0,"['hsa00500', 'hsa00500', 'hsa00500']",1.0
ENSP00000363591,-1.0,0.0,0.0,0.0,0.0,"['hsa04141', 'hsa04210']",1.0
ENSP00000479378,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000356329,-1.0,0.0,0.0,0.0,0.0,['hsa04650'],1.0
ENSP00000322251,-1.0,5.1832657719999995,0.0,0.0,0.0,unknown,1.0
ENSP00000483903,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000321179,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000353717,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000336790,-1.0,0.0,0.0,0.0,0.0,"['hsa04010', 'hsa04022', 'hsa04141', 'hsa04151', 'hsa04210', 'hsa04668', 'hsa04911', 'hsa04912', 'hsa04915', 'hsa04918', 'hsa04922', 'hsa04925', 'hsa04926', 'hsa04927', 'hsa04928']",1.0
ENSP00000436891,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000478830,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000479291,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000474456,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000331843,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000404873,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000421185,0.0,0.0,0.0,0.0,0.0,"['hsa00510', 'hsa00513']",1.0
ENSP00000351589,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000429018,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000360874,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000466639,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000454748,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000309751,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000364114,-1.0,0.0,0.0,0.0,0.0,"['hsa04145', 'hsa04514', 'hsa04612', 'hsa04640', 'hsa04658', 'hsa04659', 'hsa04672']",1.0
ENSP00000279281,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000310704,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000380702,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000381177,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000301407,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000406145,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000383216,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000380308,-1.0,0.0,0.0,0.0,0.0,['hsa04145'],1.0
ENSP00000417240,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000477715,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000386212,-1.0,0.0,0.0,0.0,0.0,['hsa03050'],1.0
ENSP00000337478,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000457718,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000468531,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000422621,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000275198,-1.0,0.0,0.0,0.0,0.0,['hsa04080'],1.0
ENSP00000478426,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000469223,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000312208,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000432011,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000383396,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000323952,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000301246,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000392513,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000478725,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000387298,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000454770,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000436126,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000394485,0.0,0.0,0.0,1.278,0.01,unknown,1.0
ENSP00000414509,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000314480,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000408058,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000248076,-1.0,0.0,0.0,0.0,0.0,"['hsa04015', 'hsa04080', 'hsa04610', 'hsa04611']",1.0
ENSP00000312403,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000311477,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000440272,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000272164,-1.0,0.0,0.0,0.0,0.0,"['hsa04150', 'hsa04310', 'hsa04390', 'hsa04550', 'hsa04916']",1.0
ENSP00000288071,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000333534,-1.0,0.0,0.0,0.0,0.0,['hsa00980'],1.0
ENSP00000322545,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000215770,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000483386,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000274242,-1.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000301454,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000365395,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000328016,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000420502,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000332790,-1.0,0.0,0.0,0.0,0.0,['hsa04217'],1.0
ENSP00000376800,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000423313,-1.0,0.0,0.0,0.0,0.0,['hsa00512'],1.0
ENSP00000368109,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000441354,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363412,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000250559,-1.0,0.0,0.0,0.0,0.0,"['hsa04010', 'hsa04014', 'hsa04015', 'hsa04024', 'hsa04062', 'hsa04510', 'hsa04611', 'hsa04670']",1.0
ENSP00000398401,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000321419,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000482119,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000372059,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000450895,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000355430,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000351218,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000424226,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000405575,-1.0,0.0,0.0,0.0,0.0,"['hsa04144', 'hsa04144', 'hsa04217', 'hsa04217']",1.0
ENSP00000366923,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000315035,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000334696,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000389015,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000300283,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000444054,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000418193,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000343290,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000481486,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000481184,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000359474,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000483825,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000356096,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000373472,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000478980,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000264990,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000457654,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000329153,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000459439,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000360190,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000371117,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000346275,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000477776,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000375148,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000485364,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000216139,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000344411,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000295461,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000216802,-1.0,0.0,0.0,0.0,0.0,"['hsa03050', 'hsa04612']",1.0
ENSP00000354090,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000334187,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000326519,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000322156,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000484078,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000381214,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000432016,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000297537,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000340590,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000479708,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000383232,-1.0,0.0,0.0,0.0,0.0,"['hsa00430', 'hsa00480', 'hsa00590']",1.0
ENSP00000351395,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000402153,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000346536,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000359683,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362968,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000316737,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000334869,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000333329,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361355,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000444537,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000452401,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000333956,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000315152,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000345405,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000476960,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000307181,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362508,-1.0,0.0,0.0,0.0,0.0,"['hsa00040', 'hsa00053', 'hsa00140', 'hsa00830', 'hsa00860', 'hsa00980', 'hsa00982', 'hsa00983']",1.0
ENSP00000369738,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000264952,0.0,4.176095602,0.0,0.0,0.0,"['hsa04062', 'hsa04144']",1.0
ENSP00000322435,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000413660,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000369729,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000467466,-1.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000319511,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000474003,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000318615,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000316012,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000339477,-1.0,0.0,0.0,0.0,0.0,"['hsa04514', 'hsa04672']",1.0
ENSP00000396622,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000367664,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000272224,-1.0,0.0,0.0,0.0,0.0,"['hsa04060', 'hsa04350', 'hsa04390']",1.0
ENSP00000296438,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000313384,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000380466,-1.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000354739,-1.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000328230,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000424007,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000340402,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000265333,-1.0,0.0,0.0,0.0,0.0,"['hsa04020', 'hsa04022', 'hsa04217', 'hsa04218', 'hsa04621']",1.0
ENSP00000259915,-1.0,0.0,0.0,0.0,0.0,['hsa04550'],1.0
ENSP00000341013,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000303469,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000396523,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000364110,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000390070,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000377747,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000355315,-1.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000483467,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000429834,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000411070,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000429273,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000484497,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000313881,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000427264,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000378163,-1.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000323928,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000450353,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363411,-1.0,0.0,0.0,0.0,0.0,"['hsa04014', 'hsa04062', 'hsa04151', 'hsa04371', 'hsa04926']",1.0
ENSP00000422216,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000261037,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000296632,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000285805,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000367891,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000377806,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000347298,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000449428,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000439666,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000477920,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000448598,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363322,-1.0,0.0,0.0,0.0,0.0,"['hsa04110', 'hsa04114', 'hsa04120', 'hsa04914']",1.0
ENSP00000373647,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000295666,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000228567,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000482705,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000375150,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000328036,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000429367,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000354813,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000326219,-1.0,0.0,0.0,0.0,0.0,"['hsa00830', 'hsa04146']",1.0
ENSP00000433415,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000215567,-1.0,0.0,0.0,0.0,0.0,"['hsa00062', 'hsa01040']",1.0
ENSP00000422067,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000386902,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000340594,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000387673,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000323714,-1.0,0.0,0.0,0.0,0.0,"['hsa03013', 'hsa04066', 'hsa04150', 'hsa04151', 'hsa04910']",1.0
ENSP00000477980,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000282507,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000289473,-1.0,0.0,0.0,0.0,0.0,"['hsa04062', 'hsa04145', 'hsa04666', 'hsa04670']",1.0
ENSP00000293826,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000345468,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000423777,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000437563,-1.0,0.0,0.0,0.0,0.0,"['hsa04612', 'hsa04650']",1.0
ENSP00000333184,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000423391,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000333358,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000373726,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000422769,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000390111,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000386588,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000418668,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000451950,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000322823,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000381009,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000435342,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000291552,-1.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000323612,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000304762,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000319006,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000391664,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361795,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000480609,-1.0,0.0,0.0,0.0,0.0,['hsa04650'],1.0
ENSP00000358397,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000357564,-1.0,0.0,0.0,0.0,0.0,['hsa04530'],1.0
ENSP00000470059,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000414392,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000442129,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000346348,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000444096,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000374390,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000289272,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000357901,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000301659,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000387111,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000477515,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000326259,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000344729,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000353600,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000417330,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000406050,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000335632,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000366273,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000478834,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000358644,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000410533,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000335008,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000307706,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000454699,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
